Mes,Player,Regiao,Faixa_Etaria,Plano,Genero_Preferido,Dispositivo_Principal,Assinantes,Novos_Assinantes,Cancelamentos,Churn_Pct,Market_Share_Pct,Preco_Mensal,Horas_Assistidas_Mes,Satisfacao,NPS,Titulos_Catalogo,Lancamentos_Mes,CAC,Receita_Estimada
2026-03,VibePlus,Sul,18-24,Com anúncios,Documentários,Notebook,11463,1148,790,6.9,19.89,27.9,23.9,7.71,67,4542,26,37.84,319817.7
2026-03,VibePlus,Sul,18-24,Com anúncios,Reality,Celular,16248,1026,874,5.38,19.94,27.9,28.6,7.69,44,4165,11,47.05,453319.2
2026-03,VibePlus,Sul,18-24,Com anúncios,Infantil,Celular,21333,1181,1177,5.52,21.53,27.9,48.0,7.89,47,4634,25,35.04,595190.7
2026-03,VibePlus,Sul,18-24,Padrão,Séries,Tablet,9574,635,567,5.92,19.19,27.9,47.6,7.89,57,3685,23,42.82,267114.6
2026-03,VibePlus,Sul,18-24,Padrão,Filmes,Smart TV,8026,695,511,6.37,21.69,27.9,30.8,7.79,73,4692,19,27.72,223925.4
2026-03,VibePlus,Sul,18-24,Padrão,Documentários,Smart TV,16691,809,1001,6.0,18.11,27.9,12.1,7.99,56,4026,15,39.6,465678.9
2026-03,VibePlus,Sul,18-24,Padrão,Reality,Notebook,12834,470,782,6.09,20.78,27.9,34.8,8.12,66,4158,21,25.75,358068.6
2026-03,VibePlus,Sul,18-24,Padrão,Infantil,Notebook,9337,565,587,6.29,20.56,27.9,44.4,8.25,53,3690,26,34.21,260502.3
2026-03,VibePlus,Sul,18-24,Premium,Séries,Celular,13501,1146,907,6.72,19.92,27.9,44.7,7.76,53,4082,31,33.06,376677.9
2026-03,VibePlus,Sul,18-24,Premium,Filmes,Tablet,17534,1069,1103,6.29,18.89,27.9,28.0,7.97,55,4221,22,17.46,489198.6
2026-03,VibePlus,Sul,18-24,Premium,Documentários,Smart TV,19483,763,1219,6.26,18.11,27.9,25.0,8.1,72,4453,20,36.42,543575.7
2026-03,VibePlus,Sul,18-24,Premium,Reality,Celular,14388,860,753,5.23,17.22,27.9,26.8,8.15,69,3637,19,22.71,401425.2
2026-03,VibePlus,Sul,18-24,Premium,Infantil,Celular,10863,727,625,5.76,19.55,27.9,37.6,7.74,40,3737,26,32.74,303077.7
2026-03,VibePlus,Sul,25-34,Com anúncios,Séries,Notebook,18072,2043,952,5.27,22.09,27.9,40.8,7.74,61,3820,25,35.04,504208.8
2026-03,VibePlus,Sul,25-34,Com anúncios,Filmes,Smart TV,15081,1286,849,5.63,21.04,27.9,34.6,8.49,71,4149,26,35.02,420759.9
2026-03,VibePlus,Sul,25-34,Com anúncios,Documentários,Smart TV,10181,1042,577,5.67,22.27,27.9,13.9,8.19,76,3957,33,26.73,284049.9
2026-03,VibePlus,Sul,25-34,Com anúncios,Reality,Console,20133,1248,1295,6.44,18.62,27.9,26.6,8.09,59,3661,43,41.43,561710.7
2026-03,VibePlus,Sul,25-34,Com anúncios,Infantil,Notebook,13985,1094,768,5.5,20.95,27.9,35.4,8.03,65,4092,24,30.02,390181.5
2026-03,VibePlus,Sul,25-34,Padrão,Séries,Celular,11263,626,645,5.73,18.3,27.9,46.8,8.04,50,4531,20,25.86,314237.7
2026-03,VibePlus,Sul,25-34,Padrão,Filmes,Celular,17303,1194,1031,5.96,20.0,27.9,31.8,8.13,68,4484,18,43.37,482753.7
2026-03,VibePlus,Sul,25-34,Padrão,Documentários,Tablet,20821,1600,1247,5.99,18.93,27.9,20.7,7.71,46,4287,26,25.45,580905.9
2026-03,VibePlus,Sul,25-34,Padrão,Reality,Console,16113,1386,961,5.97,18.56,27.9,32.2,7.63,49,4038,28,29.91,449552.7
2026-03,VibePlus,Sul,25-34,Padrão,Infantil,Notebook,14009,993,911,6.5,17.12,27.9,31.7,8.0,56,3729,20,33.26,390851.1
2026-03,VibePlus,Sul,25-34,Premium,Séries,Console,17982,699,852,4.74,19.58,27.9,43.2,8.06,64,4184,19,20.85,501697.8
2026-03,VibePlus,Sul,25-34,Premium,Filmes,Smart TV,11448,717,684,5.98,19.51,27.9,37.9,7.8,47,4667,34,36.9,319399.2
2026-03,VibePlus,Sul,25-34,Premium,Documentários,Celular,19788,1523,1253,6.34,16.5,27.9,28.4,8.46,63,4327,32,37.71,552085.2
2026-03,VibePlus,Sul,25-34,Premium,Reality,Smart TV,8117,342,537,6.62,19.83,27.9,31.1,8.12,59,3880,14,25.99,226464.3
2026-03,VibePlus,Sul,25-34,Premium,Infantil,Celular,17967,975,1138,6.34,17.82,27.9,41.7,8.23,58,4340,32,31.88,501279.3
2026-03,VibePlus,Sul,35-44,Com anúncios,Séries,Celular,10569,723,605,5.73,18.74,27.9,51.2,7.74,58,4241,27,24.37,294875.1
2026-03,VibePlus,Sul,35-44,Com anúncios,Filmes,Celular,12113,823,609,5.03,20.28,27.9,36.6,7.56,51,4006,9,30.95,337952.7
2026-03,VibePlus,Sul,35-44,Com anúncios,Documentários,Smart TV,14744,1540,987,6.7,17.92,27.9,21.7,8.2,54,4105,36,47.53,411357.6
2026-03,VibePlus,Sul,35-44,Com anúncios,Reality,Smart TV,13592,1582,757,5.57,21.72,27.9,26.1,7.86,77,4143,24,42.99,379216.8
2026-03,VibePlus,Sul,35-44,Com anúncios,Infantil,Smart TV,14000,1617,847,6.05,18.74,27.9,42.3,8.21,65,4124,30,25.97,390600.0
2026-03,VibePlus,Sul,35-44,Padrão,Séries,Smart TV,9347,581,532,5.69,20.36,27.9,40.4,7.86,53,4446,22,37.26,260781.3
2026-03,VibePlus,Sul,35-44,Padrão,Filmes,Smart TV,20906,944,1184,5.67,19.22,27.9,27.4,7.94,56,4310,33,23.55,583277.4
2026-03,VibePlus,Sul,35-44,Padrão,Documentários,Notebook,13582,1013,845,6.23,20.16,27.9,19.6,8.45,69,3276,17,36.58,378937.8
2026-03,VibePlus,Sul,35-44,Padrão,Reality,Celular,11565,692,659,5.7,20.41,27.9,32.2,7.92,65,4187,26,23.46,322663.5
2026-03,VibePlus,Sul,35-44,Padrão,Infantil,Smart TV,18502,956,1141,6.17,19.59,27.9,33.8,8.26,54,4106,43,26.31,516205.8
2026-03,VibePlus,Sul,35-44,Premium,Séries,Celular,17529,1312,1068,6.1,21.81,27.9,52.6,8.05,63,4193,20,34.07,489059.1
2026-03,VibePlus,Sul,35-44,Premium,Filmes,Smart TV,12034,993,639,5.31,18.96,27.9,34.4,8.39,76,4132,28,25.56,335748.6
2026-03,VibePlus,Sul,35-44,Premium,Documentários,Smart TV,18396,778,921,5.01,19.77,27.9,25.4,8.15,64,3802,30,22.35,513248.4
2026-03,VibePlus,Sul,35-44,Premium,Reality,Tablet,14125,540,750,5.31,19.01,27.9,33.3,8.03,62,4191,26,32.66,394087.5
2026-03,VibePlus,Sul,35-44,Premium,Infantil,Notebook,15734,831,932,5.93,19.15,27.9,37.5,7.77,54,4181,33,16.62,438978.6
2026-03,VibePlus,Sul,45-54,Com anúncios,Séries,Tablet,17482,945,1105,6.33,19.82,27.9,39.1,7.78,41,4720,33,35.13,487747.8
2026-03,VibePlus,Sul,45-54,Com anúncios,Filmes,Notebook,12819,776,816,6.37,19.59,27.9,36.6,8.23,64,4238,32,45.87,357650.1
2026-03,VibePlus,Sul,45-54,Com anúncios,Documentários,Smart TV,20566,1719,1330,6.47,19.05,27.9,23.0,7.94,60,3825,24,36.11,573791.4
2026-03,VibePlus,Sul,45-54,Com anúncios,Reality,Celular,17105,1784,1105,6.46,20.49,27.9,26.9,8.14,54,4137,31,24.88,477229.5
2026-03,VibePlus,Sul,45-54,Com anúncios,Infantil,Notebook,16698,967,885,5.31,19.69,27.9,39.3,7.7,47,4819,21,27.98,465874.2
2026-03,VibePlus,Sul,45-54,Padrão,Séries,Celular,20521,912,1156,5.64,19.57,27.9,45.9,8.35,59,4845,34,32.2,572535.9
2026-03,VibePlus,Sul,45-54,Padrão,Filmes,Celular,13604,1183,754,5.55,17.86,27.9,35.7,8.0,72,4316,22,31.81,379551.6
2026-03,VibePlus,Sul,45-54,Padrão,Documentários,Smart TV,12512,886,680,5.44,19.7,27.9,17.9,8.13,56,4667,24,31.01,349084.8
2026-03,VibePlus,Sul,45-54,Padrão,Reality,Console,14375,606,891,6.2,22.65,27.9,27.7,7.96,72,3435,28,37.77,401062.5
2026-03,VibePlus,Sul,45-54,Padrão,Infantil,Celular,11412,576,606,5.32,18.77,27.9,29.0,8.12,63,4090,27,27.79,318394.8
2026-03,VibePlus,Sul,45-54,Premium,Séries,Smart TV,11913,554,598,5.02,19.17,27.9,40.8,8.26,55,4779,22,33.14,332372.7
2026-03,VibePlus,Sul,45-54,Premium,Filmes,Celular,12741,637,714,5.61,19.91,27.9,32.0,7.95,59,4039,26,36.77,355473.9
2026-03,VibePlus,Sul,45-54,Premium,Documentários,Celular,17778,1119,986,5.55,19.77,27.9,27.7,8.23,67,4087,30,34.14,496006.2
2026-03,VibePlus,Sul,45-54,Premium,Reality,Smart TV,13149,1081,877,6.68,19.17,27.9,30.5,8.04,62,3862,23,22.66,366857.1
2026-03,VibePlus,Sul,45-54,Premium,Infantil,Smart TV,17715,1175,1119,6.32,20.15,27.9,36.5,8.14,50,4430,25,43.04,494248.5
2026-03,VibePlus,Sul,55+,Com anúncios,Séries,Celular,11126,839,779,7.01,20.15,27.9,36.5,8.35,63,4297,17,34.56,310415.4
2026-03,VibePlus,Sul,55+,Com anúncios,Filmes,Notebook,10444,702,633,6.07,21.42,27.9,30.0,7.86,50,4009,12,29.63,291387.6
2026-03,VibePlus,Sul,55+,Com anúncios,Documentários,Smart TV,18296,1228,1020,5.58,21.54,27.9,16.1,7.94,52,3991,25,28.39,510458.4
2026-03,VibePlus,Sul,55+,Com anúncios,Reality,Celular,15445,974,888,5.75,21.52,27.9,38.0,7.9,60,3975,12,24.05,430915.5
2026-03,VibePlus,Sul,55+,Com anúncios,Infantil,Smart TV,15365,832,1006,6.55,20.94,27.9,40.0,8.23,65,4319,26,28.12,428683.5
2026-03,VibePlus,Sul,55+,Padrão,Séries,Smart TV,13123,700,777,5.93,18.97,27.9,45.9,7.61,36,4076,21,32.72,366131.7
2026-03,VibePlus,Sul,55+,Padrão,Filmes,Smart TV,15561,1143,940,6.05,17.6,27.9,29.8,7.92,75,4589,23,30.56,434151.9
2026-03,VibePlus,Sul,55+,Padrão,Documentários,Smart TV,19656,969,1113,5.66,19.1,27.9,22.3,7.71,57,4149,25,26.54,548402.4
2026-03,VibePlus,Sul,55+,Padrão,Reality,Tablet,14419,1158,699,4.85,19.99,27.9,38.2,8.56,59,4625,25,42.66,402290.1
2026-03,VibePlus,Sul,55+,Padrão,Infantil,Smart TV,12352,766,705,5.71,20.27,27.9,37.4,7.76,48,4368,28,20.63,344620.8
2026-03,VibePlus,Sul,55+,Premium,Séries,Celular,19028,1611,1154,6.07,18.53,27.9,49.4,7.96,64,4854,24,35.13,530881.2
2026-03,VibePlus,Sul,55+,Premium,Filmes,Celular,18265,730,1168,6.4,19.87,27.9,37.5,8.67,74,4676,26,25.39,509593.5
2026-03,VibePlus,Sul,55+,Premium,Documentários,Celular,7751,643,407,5.25,19.73,27.9,20.0,7.8,59,3382,30,28.8,216252.9
2026-03,VibePlus,Sul,55+,Premium,Reality,Smart TV,6246,473,403,6.46,19.68,27.9,30.3,7.99,56,4450,19,43.56,174263.4
2026-03,VibePlus,Sul,55+,Premium,Infantil,Celular,11013,385,689,6.26,16.81,27.9,37.7,7.53,42,4116,16,28.29,307262.7
2026-03,VibePlus,Nordeste,18-24,Com anúncios,Séries,Smart TV,15698,997,832,5.3,21.19,27.9,57.0,8.12,65,4085,24,31.85,437974.2
2026-03,VibePlus,Nordeste,18-24,Com anúncios,Filmes,Smart TV,20133,2127,1081,5.37,20.3,27.9,36.4,8.15,68,4818,28,30.39,561710.7
2026-03,VibePlus,Nordeste,18-24,Com anúncios,Documentários,Smart TV,15436,1873,891,5.78,18.59,27.9,15.2,8.38,74,4015,22,35.05,430664.4
2026-03,VibePlus,Nordeste,18-24,Com anúncios,Reality,Smart TV,11350,723,718,6.33,20.26,27.9,34.1,8.25,61,3814,24,25.1,316665.0
2026-03,VibePlus,Nordeste,18-24,Com anúncios,Infantil,Smart TV,15500,1683,967,6.24,20.71,27.9,44.0,7.49,45,3962,15,45.46,432450.0
2026-03,VibePlus,Nordeste,18-24,Padrão,Séries,Celular,19914,725,1307,6.56,21.24,27.9,48.5,8.0,74,4479,26,32.47,555600.6
2026-03,VibePlus,Nordeste,18-24,Padrão,Filmes,Celular,10836,531,708,6.53,19.46,27.9,29.3,8.08,59,4098,27,27.42,302324.4
2026-03,VibePlus,Nordeste,18-24,Padrão,Documentários,Console,13586,767,853,6.28,17.31,27.9,18.3,8.2,66,4254,29,47.48,379049.4
2026-03,VibePlus,Nordeste,18-24,Padrão,Reality,Smart TV,19089,1412,1174,6.15,18.94,27.9,31.9,7.96,58,3414,24,28.14,532583.1
2026-03,VibePlus,Nordeste,18-24,Padrão,Infantil,Tablet,16036,1103,943,5.89,15.78,27.9,45.1,8.14,58,4237,10,36.44,447404.4
2026-03,VibePlus,Nordeste,18-24,Premium,Séries,Notebook,15502,1078,1005,6.49,20.24,27.9,41.4,7.42,35,4492,29,27.18,432505.8
2026-03,VibePlus,Nordeste,18-24,Premium,Filmes,Celular,18102,802,1144,6.32,18.83,27.9,27.4,8.0,48,3847,26,19.9,505045.8
2026-03,VibePlus,Nordeste,18-24,Premium,Documentários,Celular,7893,359,429,5.44,20.52,27.9,16.3,8.19,48,3992,19,22.38,220214.7
2026-03,VibePlus,Nordeste,18-24,Premium,Reality,Console,14475,1186,957,6.61,18.16,27.9,38.0,8.13,65,4215,24,15.99,403852.5
2026-03,VibePlus,Nordeste,18-24,Premium,Infantil,Celular,7333,565,485,6.62,16.89,27.9,41.6,7.86,65,4388,23,29.53,204590.7
2026-03,VibePlus,Nordeste,25-34,Com anúncios,Séries,Celular,19729,1270,1185,6.01,21.18,27.9,47.3,8.04,56,4374,28,30.19,550439.1
2026-03,VibePlus,Nordeste,25-34,Com anúncios,Filmes,Celular,21816,2623,1455,6.67,20.45,27.9,35.1,8.19,66,5023,28,36.31,608666.4
2026-03,VibePlus,Nordeste,25-34,Com anúncios,Documentários,Smart TV,16459,1610,1050,6.38,21.49,27.9,17.9,8.31,65,4210,40,33.22,459206.1
2026-03,VibePlus,Nordeste,25-34,Com anúncios,Reality,Console,15438,926,972,6.3,21.85,27.9,22.1,7.64,39,4482,25,28.0,430720.2
2026-03,VibePlus,Nordeste,25-34,Com anúncios,Infantil,Celular,21115,1248,1204,5.71,20.84,27.9,36.4,8.1,51,4086,20,33.94,589108.5
2026-03,VibePlus,Nordeste,25-34,Padrão,Séries,Smart TV,9556,707,596,6.25,19.68,27.9,45.8,8.01,66,3936,18,28.22,266612.4
2026-03,VibePlus,Nordeste,25-34,Padrão,Filmes,Celular,12133,964,786,6.48,19.92,27.9,35.6,8.1,70,4548,17,43.25,338510.7
2026-03,VibePlus,Nordeste,25-34,Padrão,Documentários,Celular,15233,663,820,5.39,19.83,27.9,23.5,8.17,58,4222,32,31.57,425000.7
2026-03,VibePlus,Nordeste,25-34,Padrão,Reality,Smart TV,13462,1073,689,5.12,19.33,27.9,35.1,8.0,68,4484,14,32.13,375589.8
2026-03,VibePlus,Nordeste,25-34,Padrão,Infantil,Smart TV,16312,692,979,6.0,20.0,27.9,35.6,8.04,59,4691,21,36.78,455104.8
2026-03,VibePlus,Nordeste,25-34,Premium,Séries,Smart TV,13625,731,844,6.2,19.77,27.9,41.8,8.11,55,3996,26,26.77,380137.5
2026-03,VibePlus,Nordeste,25-34,Premium,Filmes,Smart TV,7569,311,411,5.43,20.49,27.9,32.9,8.02,71,4293,20,39.65,211175.1
2026-03,VibePlus,Nordeste,25-34,Premium,Documentários,Smart TV,22143,922,1379,6.23,19.26,27.9,12.6,8.16,65,4470,30,34.82,617789.7
2026-03,VibePlus,Nordeste,25-34,Premium,Reality,Console,11958,793,687,5.75,19.64,27.9,19.6,7.19,54,3936,14,33.85,333628.2
2026-03,VibePlus,Nordeste,25-34,Premium,Infantil,Smart TV,12083,777,719,5.95,18.61,27.9,39.8,7.96,46,4573,20,26.31,337115.7
2026-03,VibePlus,Nordeste,35-44,Com anúncios,Séries,Notebook,15490,1279,852,5.51,19.57,27.9,38.3,8.14,80,4327,31,29.02,432171.0
2026-03,VibePlus,Nordeste,35-44,Com anúncios,Filmes,Notebook,20008,1975,1259,6.3,19.93,27.9,27.5,7.96,65,4417,18,38.38,558223.2
2026-03,VibePlus,Nordeste,35-44,Com anúncios,Documentários,Smart TV,17286,1553,881,5.1,21.05,27.9,21.5,7.93,63,3984,24,37.81,482279.4
2026-03,VibePlus,Nordeste,35-44,Com anúncios,Reality,Smart TV,11850,665,754,6.37,20.92,27.9,32.0,7.51,49,4591,23,36.8,330615.0
2026-03,VibePlus,Nordeste,35-44,Com anúncios,Infantil,Celular,20099,2330,1195,5.95,21.04,27.9,46.1,8.17,56,4137,27,44.57,560762.1
2026-03,VibePlus,Nordeste,35-44,Padrão,Séries,Notebook,10671,476,621,5.82,20.32,27.9,49.6,8.52,62,3568,32,45.56,297720.9
2026-03,VibePlus,Nordeste,35-44,Padrão,Filmes,Celular,17848,942,1005,5.63,18.23,27.9,36.0,8.04,55,4032,15,21.67,497959.2
2026-03,VibePlus,Nordeste,35-44,Padrão,Documentários,Celular,10892,487,715,6.57,19.38,27.9,23.4,7.96,42,3592,38,29.32,303886.8
2026-03,VibePlus,Nordeste,35-44,Padrão,Reality,Celular,16298,652,1086,6.66,19.58,27.9,34.4,8.09,57,4473,25,28.34,454714.2
2026-03,VibePlus,Nordeste,35-44,Padrão,Infantil,Celular,14677,1272,964,6.57,20.08,27.9,37.3,7.98,42,3934,26,33.33,409488.3
2026-03,VibePlus,Nordeste,35-44,Premium,Séries,Notebook,11693,829,783,6.7,17.48,27.9,40.2,8.09,58,4323,17,29.92,326234.7
2026-03,VibePlus,Nordeste,35-44,Premium,Filmes,Smart TV,18623,1517,1098,5.9,18.06,27.9,46.6,7.89,68,4218,28,36.76,519581.7
2026-03,VibePlus,Nordeste,35-44,Premium,Documentários,Smart TV,14417,697,807,5.6,17.6,27.9,25.2,8.27,58,3841,31,33.7,402234.3
2026-03,VibePlus,Nordeste,35-44,Premium,Reality,Smart TV,13934,1042,813,5.84,18.69,27.9,29.1,8.12,63,3659,31,23.17,388758.6
2026-03,VibePlus,Nordeste,35-44,Premium,Infantil,Celular,15246,1262,1043,6.85,19.04,27.9,37.7,8.27,73,4359,28,28.32,425363.4
2026-03,VibePlus,Nordeste,45-54,Com anúncios,Séries,Smart TV,14807,1684,875,5.91,19.06,27.9,51.0,8.11,52,3939,33,17.16,413115.3
2026-03,VibePlus,Nordeste,45-54,Com anúncios,Filmes,Smart TV,14230,1537,883,6.21,19.66,27.9,37.2,8.11,59,3959,21,23.77,397017.0
2026-03,VibePlus,Nordeste,45-54,Com anúncios,Documentários,Celular,15245,1809,839,5.51,19.03,27.9,17.0,7.94,55,4771,35,38.76,425335.5
2026-03,VibePlus,Nordeste,45-54,Com anúncios,Reality,Celular,13829,837,878,6.35,19.58,27.9,29.1,7.76,50,3690,19,33.57,385829.1
2026-03,VibePlus,Nordeste,45-54,Com anúncios,Infantil,Smart TV,16188,1275,926,5.72,20.04,27.9,40.4,8.02,56,3554,19,19.48,451645.2
2026-03,VibePlus,Nordeste,45-54,Padrão,Séries,Tablet,11370,628,737,6.48,18.7,27.9,42.5,8.27,65,4066,23,22.79,317223.0
2026-03,VibePlus,Nordeste,45-54,Padrão,Filmes,Smart TV,20398,1633,1089,5.34,20.47,27.9,26.3,7.75,53,3821,28,36.89,569104.2
2026-03,VibePlus,Nordeste,45-54,Padrão,Documentários,Smart TV,13780,586,743,5.39,19.38,27.9,29.8,8.7,93,3765,35,13.39,384462.0
2026-03,VibePlus,Nordeste,45-54,Padrão,Reality,Celular,14239,695,808,5.68,19.55,27.9,33.1,7.83,50,3805,22,33.99,397268.1
2026-03,VibePlus,Nordeste,45-54,Padrão,Infantil,Smart TV,21138,1233,1093,5.17,17.34,27.9,36.2,8.07,61,4109,21,34.06,589750.2
2026-03,VibePlus,Nordeste,45-54,Premium,Séries,Smart TV,8117,394,540,6.66,16.63,27.9,40.7,7.64,55,4350,11,37.7,226464.3
2026-03,VibePlus,Nordeste,45-54,Premium,Filmes,Smart TV,14563,987,878,6.03,18.72,27.9,36.6,7.77,74,4755,24,39.04,406307.7
2026-03,VibePlus,Nordeste,45-54,Premium,Documentários,Smart TV,14837,725,860,5.8,18.14,27.9,21.7,8.15,62,3781,22,42.43,413952.3
2026-03,VibePlus,Nordeste,45-54,Premium,Reality,Console,11330,964,633,5.59,17.86,27.9,29.9,7.91,52,4167,26,23.26,316107.0
2026-03,VibePlus,Nordeste,45-54,Premium,Infantil,Smart TV,10747,612,660,6.15,20.45,27.9,37.7,8.59,67,4679,27,44.51,299841.3
2026-03,VibePlus,Nordeste,55+,Com anúncios,Séries,Console,14989,780,943,6.29,18.67,27.9,42.4,7.84,56,5038,20,32.56,418193.1
2026-03,VibePlus,Nordeste,55+,Com anúncios,Filmes,Celular,10633,534,651,6.13,18.81,27.9,35.0,8.04,63,4413,9,31.83,296660.7
2026-03,VibePlus,Nordeste,55+,Com anúncios,Documentários,Celular,14734,796,807,5.48,20.97,27.9,14.8,7.94,70,4129,12,41.04,411078.6
2026-03,VibePlus,Nordeste,55+,Com anúncios,Reality,Smart TV,15169,1705,835,5.51,18.24,27.9,41.2,7.88,43,4102,21,30.31,423215.1
2026-03,VibePlus,Nordeste,55+,Com anúncios,Infantil,Notebook,12730,1170,744,5.85,19.01,27.9,38.6,8.1,67,3973,25,25.79,355167.0
2026-03,VibePlus,Nordeste,55+,Padrão,Séries,Celular,14932,572,990,6.63,18.25,27.9,39.9,8.29,58,3749,21,22.58,416602.8
2026-03,VibePlus,Nordeste,55+,Padrão,Filmes,Smart TV,11782,880,743,6.31,19.16,27.9,29.3,8.47,67,3960,35,35.22,328717.8
2026-03,VibePlus,Nordeste,55+,Padrão,Documentários,Smart TV,14948,1337,785,5.25,19.49,27.9,20.1,7.96,54,3941,34,29.32,417049.2
2026-03,VibePlus,Nordeste,55+,Padrão,Reality,Smart TV,17920,1260,1013,5.66,18.01,27.9,39.7,7.97,71,3757,29,28.65,499968.0
2026-03,VibePlus,Nordeste,55+,Padrão,Infantil,Console,14951,1055,817,5.47,21.31,27.9,35.8,7.55,51,4145,23,37.03,417132.9
2026-03,VibePlus,Nordeste,55+,Premium,Séries,Notebook,20379,1179,1026,5.04,18.36,27.9,39.3,7.63,45,4043,35,36.08,568574.1
2026-03,VibePlus,Nordeste,55+,Premium,Filmes,Celular,13506,1166,799,5.92,15.42,27.9,38.9,7.89,51,4139,22,40.49,376817.4
2026-03,VibePlus,Nordeste,55+,Premium,Documentários,Smart TV,16052,1016,1009,6.29,21.0,27.9,18.9,7.92,61,3889,28,29.47,447850.8
2026-03,VibePlus,Nordeste,55+,Premium,Reality,Celular,13202,870,821,6.22,20.24,27.9,35.8,8.43,53,3433,12,32.67,368335.8
2026-03,VibePlus,Nordeste,55+,Premium,Infantil,Celular,12665,555,770,6.08,20.22,27.9,49.1,7.88,64,4029,31,19.72,353353.5
2026-03,VibePlus,Centro-Oeste,18-24,Com anúncios,Séries,Smart TV,18569,1436,931,5.02,19.67,27.9,38.2,8.06,45,3638,21,29.89,518075.1
2026-03,VibePlus,Centro-Oeste,18-24,Com anúncios,Filmes,Notebook,16803,1297,1014,6.04,20.21,27.9,32.8,8.19,68,3846,21,29.52,468803.7
2026-03,VibePlus,Centro-Oeste,18-24,Com anúncios,Documentários,Celular,15640,1795,837,5.35,20.68,27.9,15.1,8.46,76,4374,23,27.72,436356.0
2026-03,VibePlus,Centro-Oeste,18-24,Com anúncios,Reality,Smart TV,17072,1737,967,5.66,21.1,27.9,31.9,8.06,82,4280,19,47.6,476308.8
2026-03,VibePlus,Centro-Oeste,18-24,Com anúncios,Infantil,Notebook,15271,1227,946,6.2,20.82,27.9,38.7,7.98,49,4361,14,37.5,426060.9
2026-03,VibePlus,Centro-Oeste,18-24,Padrão,Séries,Console,18609,1267,1183,6.36,19.23,27.9,45.2,8.22,59,3298,22,32.84,519191.1
2026-03,VibePlus,Centro-Oeste,18-24,Padrão,Filmes,Smart TV,13555,591,836,6.17,19.66,27.9,26.9,8.15,54,4082,24,29.91,378184.5
2026-03,VibePlus,Centro-Oeste,18-24,Padrão,Documentários,Celular,12017,707,678,5.64,20.14,27.9,26.3,8.24,59,4316,23,27.15,335274.3
2026-03,VibePlus,Centro-Oeste,18-24,Padrão,Reality,Smart TV,10269,694,498,4.86,17.89,27.9,26.1,8.44,75,3924,14,25.5,286505.1
2026-03,VibePlus,Centro-Oeste,18-24,Padrão,Infantil,Celular,14518,863,888,6.12,19.16,27.9,37.8,7.86,44,4011,15,38.8,405052.2
2026-03,VibePlus,Centro-Oeste,18-24,Premium,Séries,Smart TV,9067,623,547,6.03,18.28,27.9,45.8,7.79,58,3740,16,36.07,252969.3
2026-03,VibePlus,Centro-Oeste,18-24,Premium,Filmes,Smart TV,11008,676,751,6.83,18.62,27.9,31.3,8.42,69,3884,22,35.8,307123.2
2026-03,VibePlus,Centro-Oeste,18-24,Premium,Documentários,Console,9386,331,610,6.51,18.86,27.9,32.3,7.95,70,4170,20,38.16,261869.4
2026-03,VibePlus,Centro-Oeste,18-24,Premium,Reality,Smart TV,17144,811,1159,6.76,14.68,27.9,32.4,7.98,49,4325,31,23.59,478317.6
2026-03,VibePlus,Centro-Oeste,18-24,Premium,Infantil,Celular,20515,1726,1152,5.62,19.19,27.9,36.1,8.35,67,4236,34,33.31,572368.5
2026-03,VibePlus,Centro-Oeste,25-34,Com anúncios,Séries,Celular,14098,1216,959,6.81,19.79,27.9,45.6,7.97,58,4421,20,46.27,393334.2
2026-03,VibePlus,Centro-Oeste,25-34,Com anúncios,Filmes,Smart TV,20409,1209,1249,6.12,19.96,27.9,34.3,7.78,52,3557,33,37.44,569411.1
2026-03,VibePlus,Centro-Oeste,25-34,Com anúncios,Documentários,Celular,17615,1463,1089,6.18,18.36,27.9,31.6,7.83,47,3745,8,19.12,491458.5
2026-03,VibePlus,Centro-Oeste,25-34,Com anúncios,Reality,Console,7652,488,484,6.33,21.8,27.9,30.5,7.97,53,3898,32,33.09,213490.8
2026-03,VibePlus,Centro-Oeste,25-34,Com anúncios,Infantil,Smart TV,9429,510,590,6.26,19.44,27.9,35.3,7.89,61,3975,18,25.35,263069.1
2026-03,VibePlus,Centro-Oeste,25-34,Padrão,Séries,Smart TV,16558,627,1041,6.29,18.79,27.9,49.2,8.38,77,3466,11,33.92,461968.2
2026-03,VibePlus,Centro-Oeste,25-34,Padrão,Filmes,Celular,13747,735,862,6.28,18.09,27.9,36.6,7.97,36,3910,29,29.44,383541.3
2026-03,VibePlus,Centro-Oeste,25-34,Padrão,Documentários,Console,14029,756,872,6.22,16.79,27.9,13.7,7.91,62,3734,12,39.38,391409.1
2026-03,VibePlus,Centro-Oeste,25-34,Padrão,Reality,Notebook,14169,634,825,5.83,18.25,27.9,38.3,7.95,55,3339,35,20.74,395315.1
2026-03,VibePlus,Centro-Oeste,25-34,Padrão,Infantil,Celular,15862,1059,994,6.27,19.78,27.9,41.8,7.71,49,3528,20,31.75,442549.8
2026-03,VibePlus,Centro-Oeste,25-34,Premium,Séries,Celular,7582,524,420,5.55,16.12,27.9,51.5,7.98,46,4136,30,32.73,211537.8
2026-03,VibePlus,Centro-Oeste,25-34,Premium,Filmes,Smart TV,16150,1429,1112,6.89,18.52,27.9,28.8,8.34,62,3586,21,19.39,450585.0
